MTU (CET),Demand (MW),Price (EUR/MWh)
15.10.2018 14:00 - 15.10.2018 15:00,4252,4252
15.10.2018 15:00 - 15.10.2018 16:00,4108,4108
15.10.2018 16:00 - 15.10.2018 17:00,4072,4072
15.10.2018 17:00 - 15.10.2018 18:00,4301,4301
15.10.2018 18:00 - 15.10.2018 19:00,4412,4412
15.10.2018 19:00 - 15.10.2018 20:00,4236,4236
15.10.2018 20:00 - 15.10.2018 21:00,3929,3929
15.10.2018 21:00 - 15.10.2018 22:00,3653,3653
15.10.2018 22:00 - 15.10.2018 23:00,3363,3363
15.10.2018 23:00 - 16.10.2018 00:00,3084,3084
16.10.2018 00:00 - 16.10.2018 01:00,2896,2896
16.10.2018 01:00 - 16.10.2018 02:00,2778,2778
16.10.2018 02:00 - 16.10.2018 03:00,2744,2744
16.10.2018 03:00 - 16.10.2018 04:00,2748,2748
16.10.2018 04:00 - 16.10.2018 05:00,2820,2820
16.10.2018 05:00 - 16.10.2018 06:00,3045,3045
16.10.2018 06:00 - 16.10.2018 07:00,3534,3534
16.10.2018 07:00 - 16.10.2018 08:00,3980,3980
16.10.2018 08:00 - 16.10.2018 09:00,4250,4250
16.10.2018 09:00 - 16.10.2018 10:00,4404,4404
16.10.2018 10:00 - 16.10.2018 11:00,4471,4471
16.10.2018 11:00 - 16.10.2018 12:00,4459,4459
16.10.2018 12:00 - 16.10.2018 13:00,4404,4404
16.10.2018 13:00 - 16.10.2018 14:00,4399,4399
16.10.2018 14:00 - 16.10.2018 15:00,4295,4295
16.10.2018 15:00 - 16.10.2018 16:00,4133,4133
16.10.2018 16:00 - 16.10.2018 17:00,4111,4111
16.10.2018 17:00 - 16.10.2018 18:00,4373,4373
16.10.2018 18:00 - 16.10.2018 19:00,4351,4351
16.10.2018 19:00 - 16.10.2018 20:00,4192,4192
16.10.2018 20:00 - 16.10.2018 21:00,3951,3951
16.10.2018 21:00 - 16.10.2018 22:00,3721,3721
16.10.2018 22:00 - 16.10.2018 23:00,3445,3445
16.10.2018 23:00 - 17.10.2018 00:00,3155,3155
17.10.2018 00:00 - 17.10.2018 01:00,2950,2950
17.10.2018 01:00 - 17.10.2018 02:00,2834,2834
17.10.2018 02:00 - 17.10.2018 03:00,2778,2778
17.10.2018 03:00 - 17.10.2018 04:00,2782,2782
17.10.2018 04:00 - 17.10.2018 05:00,2846,2846
17.10.2018 05:00 - 17.10.2018 06:00,3060,3060
17.10.2018 06:00 - 17.10.2018 07:00,3553,3553
17.10.2018 07:00 - 17.10.2018 08:00,4131,4131
17.10.2018 08:00 - 17.10.2018 09:00,4346,4346
17.10.2018 09:00 - 17.10.2018 10:00,4414,4414
17.10.2018 10:00 - 17.10.2018 11:00,4485,4485
17.10.2018 11:00 - 17.10.2018 12:00,4432,4432
17.10.2018 12:00 - 17.10.2018 13:00,4402,4402
17.10.2018 13:00 - 17.10.2018 14:00,4402,4402
17.10.2018 14:00 - 17.10.2018 15:00,4282,4282
17.10.2018 15:00 - 17.10.2018 16:00,4104,4104
17.10.2018 16:00 - 17.10.2018 17:00,4095,4095
17.10.2018 17:00 - 17.10.2018 18:00,4306,4306
17.10.2018 18:00 - 17.10.2018 19:00,4361,4361
17.10.2018 19:00 - 17.10.2018 20:00,4203,4203
17.10.2018 20:00 - 17.10.2018 21:00,3972,3972
17.10.2018 21:00 - 17.10.2018 22:00,3694,3694
17.10.2018 22:00 - 17.10.2018 23:00,3402,3402
17.10.2018 23:00 - 18.10.2018 00:00,3110,3110
18.10.2018 00:00 - 18.10.2018 01:00,2913,2913
18.10.2018 01:00 - 18.10.2018 02:00,2798,2798
18.10.2018 02:00 - 18.10.2018 03:00,2752,2752
18.10.2018 03:00 - 18.10.2018 04:00,2743,2743
18.10.2018 04:00 - 18.10.2018 05:00,2800,2800
18.10.2018 05:00 - 18.10.2018 06:00,3004,3004
18.10.2018 06:00 - 18.10.2018 07:00,3500,3500
18.10.2018 07:00 - 18.10.2018 08:00,4042,4042
18.10.2018 08:00 - 18.10.2018 09:00,4163,4163
18.10.2018 09:00 - 18.10.2018 10:00,4293,4293
18.10.2018 10:00 - 18.10.2018 11:00,4348,4348
18.10.2018 11:00 - 18.10.2018 12:00,4330,4330
18.10.2018 12:00 - 18.10.2018 13:00,4467,4467
18.10.2018 13:00 - 18.10.2018 14:00,4457,4457
18.10.2018 14:00 - 18.10.2018 15:00,4182,4182
18.10.2018 15:00 - 18.10.2018 16:00,4062,4062
18.10.2018 16:00 - 18.10.2018 17:00,4044,4044
18.10.2018 17:00 - 18.10.2018 18:00,4273,4273
18.10.2018 18:00 - 18.10.2018 19:00,4428,4428
18.10.2018 19:00 - 18.10.2018 20:00,4288,4288
18.10.2018 20:00 - 18.10.2018 21:00,4028,4028
18.10.2018 21:00 - 18.10.2018 22:00,3740,3740
18.10.2018 22:00 - 18.10.2018 23:00,3450,3450
18.10.2018 23:00 - 19.10.2018 00:00,3184,3184
19.10.2018 00:00 - 19.10.2018 01:00,2967,2967
19.10.2018 01:00 - 19.10.2018 02:00,2860,2860
19.10.2018 02:00 - 19.10.2018 03:00,2810,2810
19.10.2018 03:00 - 19.10.2018 04:00,2825,2825
19.10.2018 04:00 - 19.10.2018 05:00,2885,2885
19.10.2018 05:00 - 19.10.2018 06:00,3092,3092
19.10.2018 06:00 - 19.10.2018 07:00,3567,3567
19.10.2018 07:00 - 19.10.2018 08:00,4125,4125
19.10.2018 08:00 - 19.10.2018 09:00,4376,4376
19.10.2018 09:00 - 19.10.2018 10:00,4435,4435
19.10.2018 10:00 - 19.10.2018 11:00,4450,4450
19.10.2018 11:00 - 19.10.2018 12:00,4392,4392
19.10.2018 12:00 - 19.10.2018 13:00,4275,4275
19.10.2018 13:00 - 19.10.2018 14:00,4191,4191
19.10.2018 14:00 - 19.10.2018 15:00,4029,4029
19.10.2018 15:00 - 19.10.2018 16:00,3918,3918
19.10.2018 16:00 - 19.10.2018 17:00,3935,3935
19.10.2018 17:00 - 19.10.2018 18:00,4074,4074
19.10.2018 18:00 - 19.10.2018 19:00,4223,4223
19.10.2018 19:00 - 19.10.2018 20:00,4031,4031
19.10.2018 20:00 - 19.10.2018 21:00,3748,3748
19.10.2018 21:00 - 19.10.2018 22:00,3507,3507
19.10.2018 22:00 - 19.10.2018 23:00,3295,3295
19.10.2018 23:00 - 20.10.2018 00:00,3084,3084
20.10.2018 00:00 - 20.10.2018 01:00,2894,2894
20.10.2018 01:00 - 20.10.2018 02:00,2755,2755
20.10.2018 02:00 - 20.10.2018 03:00,2684,2684
20.10.2018 03:00 - 20.10.2018 04:00,2654,2654
20.10.2018 04:00 - 20.10.2018 05:00,2654,2654
20.10.2018 05:00 - 20.10.2018 06:00,2696,2696
20.10.2018 06:00 - 20.10.2018 07:00,2869,2869
20.10.2018 07:00 - 20.10.2018 08:00,3173,3173
20.10.2018 08:00 - 20.10.2018 09:00,3397,3397
20.10.2018 09:00 - 20.10.2018 10:00,3578,3578
20.10.2018 10:00 - 20.10.2018 11:00,3677,3677
20.10.2018 11:00 - 20.10.2018 12:00,3653,3653
20.10.2018 12:00 - 20.10.2018 13:00,3564,3564
20.10.2018 13:00 - 20.10.2018 14:00,3501,3501
20.10.2018 14:00 - 20.10.2018 15:00,3466,3466
20.10.2018 15:00 - 20.10.2018 16:00,3472,3472
20.10.2018 16:00 - 20.10.2018 17:00,3550,3550
20.10.2018 17:00 - 20.10.2018 18:00,3832,3832
20.10.2018 18:00 - 20.10.2018 19:00,3945,3945
20.10.2018 19:00 - 20.10.2018 20:00,3732,3732
20.10.2018 20:00 - 20.10.2018 21:00,3546,3546
20.10.2018 21:00 - 20.10.2018 22:00,3385,3385
20.10.2018 22:00 - 20.10.2018 23:00,3181,3181
20.10.2018 23:00 - 21.10.2018 00:00,2989,2989
21.10.2018 00:00 - 21.10.2018 01:00,2820,2820
21.10.2018 01:00 - 21.10.2018 02:00,2691,2691
21.10.2018 02:00 - 21.10.2018 03:00,2626,2626
21.10.2018 03:00 - 21.10.2018 04:00,2612,2612
21.10.2018 04:00 - 21.10.2018 05:00,2608,2608
21.10.2018 05:00 - 21.10.2018 06:00,2660,2660
21.10.2018 06:00 - 21.10.2018 07:00,2810,2810
21.10.2018 07:00 - 21.10.2018 08:00,3049,3049
21.10.2018 08:00 - 21.10.2018 09:00,3339,3339
21.10.2018 09:00 - 21.10.2018 10:00,3564,3564
21.10.2018 10:00 - 21.10.2018 11:00,3661,3661
21.10.2018 11:00 - 21.10.2018 12:00,3692,3692
21.10.2018 12:00 - 21.10.2018 13:00,3682,3682
21.10.2018 13:00 - 21.10.2018 14:00,3642,3642
21.10.2018 14:00 - 21.10.2018 15:00,3635,3635
21.10.2018 15:00 - 21.10.2018 16:00,3655,3655
21.10.2018 16:00 - 21.10.2018 17:00,3732,3732
21.10.2018 17:00 - 21.10.2018 18:00,4149,4149
21.10.2018 18:00 - 21.10.2018 19:00,4257,4257
21.10.2018 19:00 - 21.10.2018 20:00,4007,4007
21.10.2018 20:00 - 21.10.2018 21:00,3753,3753
21.10.2018 21:00 - 21.10.2018 22:00,3461,3461
21.10.2018 22:00 - 21.10.2018 23:00,3175,3175
21.10.2018 23:00 - 22.10.2018 00:00,2917,2917
22.10.2018 00:00 - 22.10.2018 01:00,2800,2800
22.10.2018 01:00 - 22.10.2018 02:00,2707,2707
22.10.2018 02:00 - 22.10.2018 03:00,2701,2701
22.10.2018 03:00 - 22.10.2018 04:00,2663,2663
22.10.2018 04:00 - 22.10.2018 05:00,2751,2751
22.10.2018 05:00 - 22.10.2018 06:00,3061,3061
22.10.2018 06:00 - 22.10.2018 07:00,3749,3749
22.10.2018 07:00 - 22.10.2018 08:00,4351,4351
22.10.2018 08:00 - 22.10.2018 09:00,4481,4481
22.10.2018 09:00 - 22.10.2018 10:00,4519,4519
22.10.2018 10:00 - 22.10.2018 11:00,4520,4520
22.10.2018 11:00 - 22.10.2018 12:00,4508,4508
22.10.2018 12:00 - 22.10.2018 13:00,4447,4447
22.10.2018 13:00 - 22.10.2018 14:00,4423,4423
22.10.2018 14:00 - 22.10.2018 15:00,4371,4371
22.10.2018 15:00 - 22.10.2018 16:00,4199,4199
22.10.2018 16:00 - 22.10.2018 17:00,4225,4225
22.10.2018 17:00 - 22.10.2018 18:00,4572,4572
22.10.2018 18:00 - 22.10.2018 19:00,4725,4725
22.10.2018 19:00 - 22.10.2018 20:00,4473,4473
22.10.2018 20:00 - 22.10.2018 21:00,4166,4166
22.10.2018 21:00 - 22.10.2018 22:00,3908,3908
22.10.2018 22:00 - 22.10.2018 23:00,3555,3555
22.10.2018 23:00 - 23.10.2018 00:00,3227,3227
23.10.2018 00:00 - 23.10.2018 01:00,3043,3043
23.10.2018 01:00 - 23.10.2018 02:00,2941,2941
23.10.2018 02:00 - 23.10.2018 03:00,2894,2894
23.10.2018 03:00 - 23.10.2018 04:00,2888,2888
23.10.2018 04:00 - 23.10.2018 05:00,2954,2954
23.10.2018 05:00 - 23.10.2018 06:00,3182,3182
23.10.2018 06:00 - 23.10.2018 07:00,3820,3820
23.10.2018 07:00 - 23.10.2018 08:00,4452,4452
23.10.2018 08:00 - 23.10.2018 09:00,4657,4657
23.10.2018 09:00 - 23.10.2018 10:00,4650,4650
23.10.2018 10:00 - 23.10.2018 11:00,4601,4601
23.10.2018 11:00 - 23.10.2018 12:00,4639,4639
23.10.2018 12:00 - 23.10.2018 13:00,4620,4620
23.10.2018 13:00 - 23.10.2018 14:00,4517,4517
23.10.2018 14:00 - 23.10.2018 15:00,4421,4421
23.10.2018 15:00 - 23.10.2018 16:00,4340,4340
23.10.2018 16:00 - 23.10.2018 17:00,4364,4364
23.10.2018 17:00 - 23.10.2018 18:00,4589,4589
23.10.2018 18:00 - 23.10.2018 19:00,4677,4677
23.10.2018 19:00 - 23.10.2018 20:00,4445,4445
23.10.2018 20:00 - 23.10.2018 21:00,4124,4124
23.10.2018 21:00 - 23.10.2018 22:00,3832,3832
23.10.2018 22:00 - 23.10.2018 23:00,3560,3560
23.10.2018 23:00 - 24.10.2018 00:00,3260,3260
24.10.2018 00:00 - 24.10.2018 01:00,3100,3100
24.10.2018 01:00 - 24.10.2018 02:00,3007,3007
24.10.2018 02:00 - 24.10.2018 03:00,2957,2957
24.10.2018 03:00 - 24.10.2018 04:00,2993,2993
24.10.2018 04:00 - 24.10.2018 05:00,3031,3031
24.10.2018 05:00 - 24.10.2018 06:00,3290,3290
24.10.2018 06:00 - 24.10.2018 07:00,3899,3899
24.10.2018 07:00 - 24.10.2018 08:00,4531,4531
24.10.2018 08:00 - 24.10.2018 09:00,4658,4658
24.10.2018 09:00 - 24.10.2018 10:00,4594,4594
24.10.2018 10:00 - 24.10.2018 11:00,4640,4640
24.10.2018 11:00 - 24.10.2018 12:00,4655,4655
24.10.2018 12:00 - 24.10.2018 13:00,4599,4599
24.10.2018 13:00 - 24.10.2018 14:00,4596,4596
24.10.2018 14:00 - 24.10.2018 15:00,4504,4504
24.10.2018 15:00 - 24.10.2018 16:00,4354,4354
24.10.2018 16:00 - 24.10.2018 17:00,4342,4342
24.10.2018 17:00 - 24.10.2018 18:00,4676,4676
24.10.2018 18:00 - 24.10.2018 19:00,4838,4838
24.10.2018 19:00 - 24.10.2018 20:00,4569,4569
24.10.2018 20:00 - 24.10.2018 21:00,4287,4287
24.10.2018 21:00 - 24.10.2018 22:00,4066,4066
24.10.2018 22:00 - 24.10.2018 23:00,3657,3657
24.10.2018 23:00 - 25.10.2018 00:00,3303,3303
25.10.2018 00:00 - 25.10.2018 01:00,3071,3071
25.10.2018 01:00 - 25.10.2018 02:00,2969,2969
25.10.2018 02:00 - 25.10.2018 03:00,2937,2937
25.10.2018 03:00 - 25.10.2018 04:00,2948,2948
25.10.2018 04:00 - 25.10.2018 05:00,3026,3026
25.10.2018 05:00 - 25.10.2018 06:00,3287,3287
25.10.2018 06:00 - 25.10.2018 07:00,3864,3864
25.10.2018 07:00 - 25.10.2018 08:00,4516,4516
25.10.2018 08:00 - 25.10.2018 09:00,4650,4650
25.10.2018 09:00 - 25.10.2018 10:00,4627,4627
25.10.2018 10:00 - 25.10.2018 11:00,4669,4669
25.10.2018 11:00 - 25.10.2018 12:00,4634,4634
25.10.2018 12:00 - 25.10.2018 13:00,4557,4557
25.10.2018 13:00 - 25.10.2018 14:00,4500,4500
25.10.2018 14:00 - 25.10.2018 15:00,4391,4391
25.10.2018 15:00 - 25.10.2018 16:00,4297,4297
25.10.2018 16:00 - 25.10.2018 17:00,4318,4318
25.10.2018 17:00 - 25.10.2018 18:00,4612,4612
25.10.2018 18:00 - 25.10.2018 19:00,4682,4682
25.10.2018 19:00 - 25.10.2018 20:00,4439,4439
25.10.2018 20:00 - 25.10.2018 21:00,4178,4178
25.10.2018 21:00 - 25.10.2018 22:00,3912,3912
25.10.2018 22:00 - 25.10.2018 23:00,3569,3569
25.10.2018 23:00 - 26.10.2018 00:00,3235,3235
26.10.2018 00:00 - 26.10.2018 01:00,3012,3012
26.10.2018 01:00 - 26.10.2018 02:00,2880,2880
26.10.2018 02:00 - 26.10.2018 03:00,2833,2833
26.10.2018 03:00 - 26.10.2018 04:00,2837,2837
26.10.2018 04:00 - 26.10.2018 05:00,2920,2920
26.10.2018 05:00 - 26.10.2018 06:00,3190,3190
26.10.2018 06:00 - 26.10.2018 07:00,3843,3843
26.10.2018 07:00 - 26.10.2018 08:00,4468,4468
26.10.2018 08:00 - 26.10.2018 09:00,4631,4631
26.10.2018 09:00 - 26.10.2018 10:00,4614,4614
26.10.2018 10:00 - 26.10.2018 11:00,4662,4662
26.10.2018 11:00 - 26.10.2018 12:00,4730,4730
26.10.2018 12:00 - 26.10.2018 13:00,4524,4524
26.10.2018 13:00 - 26.10.2018 14:00,4434,4434
26.10.2018 14:00 - 26.10.2018 15:00,4265,4265
26.10.2018 15:00 - 26.10.2018 16:00,4205,4205
26.10.2018 16:00 - 26.10.2018 17:00,4250,4250
26.10.2018 17:00 - 26.10.2018 18:00,4442,4442
26.10.2018 18:00 - 26.10.2018 19:00,4508,4508
26.10.2018 19:00 - 26.10.2018 20:00,4178,4178
26.10.2018 20:00 - 26.10.2018 21:00,3980,3980
26.10.2018 21:00 - 26.10.2018 22:00,3735,3735
26.10.2018 22:00 - 26.10.2018 23:00,3408,3408
26.10.2018 23:00 - 27.10.2018 00:00,3246,3246
27.10.2018 00:00 - 27.10.2018 01:00,3037,3037
27.10.2018 01:00 - 27.10.2018 02:00,2846,2846
27.10.2018 02:00 - 27.10.2018 03:00,2811,2811
27.10.2018 03:00 - 27.10.2018 04:00,2807,2807
27.10.2018 04:00 - 27.10.2018 05:00,2826,2826
27.10.2018 05:00 - 27.10.2018 06:00,2947,2947
27.10.2018 06:00 - 27.10.2018 07:00,3143,3143
27.10.2018 07:00 - 27.10.2018 08:00,3444,3444
27.10.2018 08:00 - 27.10.2018 09:00,3694,3694
27.10.2018 09:00 - 27.10.2018 10:00,3833,3833
27.10.2018 10:00 - 27.10.2018 11:00,3892,3892
27.10.2018 11:00 - 27.10.2018 12:00,3928,3928
27.10.2018 12:00 - 27.10.2018 13:00,3860,3860
27.10.2018 13:00 - 27.10.2018 14:00,3779,3779
27.10.2018 14:00 - 27.10.2018 15:00,3751,3751
27.10.2018 15:00 - 27.10.2018 16:00,3707,3707
27.10.2018 16:00 - 27.10.2018 17:00,3825,3825
27.10.2018 17:00 - 27.10.2018 18:00,4160,4160
27.10.2018 18:00 - 27.10.2018 19:00,4354,4354
27.10.2018 19:00 - 27.10.2018 20:00,4086,4086
27.10.2018 20:00 - 27.10.2018 21:00,3806,3806
27.10.2018 21:00 - 27.10.2018 22:00,3620,3620
27.10.2018 22:00 - 27.10.2018 23:00,3442,3442
27.10.2018 23:00 - 28.10.2018 00:00,3235,3235
28.10.2018 00:00 - 28.10.2018 01:00,3032,3032
28.10.2018 01:00 - 28.10.2018 02:00,2860,2860
28.10.2018 02:00 - 28.10.2018 03:00,2815,2815
28.10.2018 03:00 - 28.10.2018 04:00,2836,2836
28.10.2018 04:00 - 28.10.2018 05:00,2861,2861
28.10.2018 05:00 - 28.10.2018 06:00,2971,2971
28.10.2018 06:00 - 28.10.2018 07:00,3214,3214
28.10.2018 07:00 - 28.10.2018 08:00,3482,3482
28.10.2018 08:00 - 28.10.2018 09:00,3746,3746
28.10.2018 09:00 - 28.10.2018 10:00,3858,3858
28.10.2018 10:00 - 28.10.2018 11:00,3913,3913
28.10.2018 11:00 - 28.10.2018 12:00,3929,3929
28.10.2018 12:00 - 28.10.2018 13:00,3885,3885
28.10.2018 13:00 - 28.10.2018 14:00,3875,3875
28.10.2018 14:00 - 28.10.2018 15:00,3839,3839
28.10.2018 15:00 - 28.10.2018 16:00,3862,3862
28.10.2018 16:00 - 28.10.2018 17:00,4071,4071
28.10.2018 17:00 - 28.10.2018 18:00,4715,4715
28.10.2018 18:00 - 28.10.2018 19:00,4523,4523
28.10.2018 19:00 - 28.10.2018 20:00,4203,4203
28.10.2018 20:00 - 28.10.2018 21:00,3923,3923
28.10.2018 21:00 - 28.10.2018 22:00,3673,3673
28.10.2018 22:00 - 28.10.2018 23:00,3404,3404
28.10.2018 23:00 - 29.10.2018 00:00,3141,3141
29.10.2018 00:00 - 29.10.2018 01:00,2995,2995
29.10.2018 01:00 - 29.10.2018 02:00,2932,2932
29.10.2018 02:00 - 29.10.2018 03:00,2912,2912
29.10.2018 03:00 - 29.10.2018 04:00,2945,2945
29.10.2018 04:00 - 29.10.2018 05:00,3136,3136
29.10.2018 05:00 - 29.10.2018 06:00,3356,3356
29.10.2018 06:00 - 29.10.2018 07:00,4013,4013
29.10.2018 07:00 - 29.10.2018 08:00,4557,4557
29.10.2018 08:00 - 29.10.2018 09:00,4756,4756
29.10.2018 09:00 - 29.10.2018 10:00,4809,4809
29.10.2018 10:00 - 29.10.2018 11:00,4875,4875
29.10.2018 11:00 - 29.10.2018 12:00,4765,4765
29.10.2018 12:00 - 29.10.2018 13:00,4695,4695
29.10.2018 13:00 - 29.10.2018 14:00,4745,4745
29.10.2018 14:00 - 29.10.2018 15:00,4710,4710
29.10.2018 15:00 - 29.10.2018 16:00,4608,4608
29.10.2018 16:00 - 29.10.2018 17:00,4734,4734
29.10.2018 17:00 - 29.10.2018 18:00,5177,5177
29.10.2018 18:00 - 29.10.2018 19:00,4974,4974
29.10.2018 19:00 - 29.10.2018 20:00,4776,4776
29.10.2018 20:00 - 29.10.2018 21:00,4479,4479
29.10.2018 21:00 - 29.10.2018 22:00,4185,4185
29.10.2018 22:00 - 29.10.2018 23:00,3876,3876
29.10.2018 23:00 - 30.10.2018 00:00,3470,3470
30.10.2018 00:00 - 30.10.2018 01:00,3293,3293
30.10.2018 01:00 - 30.10.2018 02:00,3211,3211
30.10.2018 02:00 - 30.10.2018 03:00,3161,3161
30.10.2018 03:00 - 30.10.2018 04:00,3074,3074
30.10.2018 04:00 - 30.10.2018 05:00,3141,3141
30.10.2018 05:00 - 30.10.2018 06:00,3405,3405
30.10.2018 06:00 - 30.10.2018 07:00,4079,4079
30.10.2018 07:00 - 30.10.2018 08:00,4645,4645
30.10.2018 08:00 - 30.10.2018 09:00,4834,4834
30.10.2018 09:00 - 30.10.2018 10:00,4914,4914
30.10.2018 10:00 - 30.10.2018 11:00,4998,4998
30.10.2018 11:00 - 30.10.2018 12:00,4992,4992
30.10.2018 12:00 - 30.10.2018 13:00,4860,4860
30.10.2018 13:00 - 30.10.2018 14:00,4827,4827
30.10.2018 14:00 - 30.10.2018 15:00,4646,4646
30.10.2018 15:00 - 30.10.2018 16:00,4451,4451
30.10.2018 16:00 - 30.10.2018 17:00,4569,4569
30.10.2018 17:00 - 30.10.2018 18:00,5044,5044
30.10.2018 18:00 - 30.10.2018 19:00,4925,4925
30.10.2018 19:00 - 30.10.2018 20:00,4595,4595
30.10.2018 20:00 - 30.10.2018 21:00,4239,4239
30.10.2018 21:00 - 30.10.2018 22:00,3868,3868
30.10.2018 22:00 - 30.10.2018 23:00,3605,3605
30.10.2018 23:00 - 31.10.2018 00:00,3254,3254
31.10.2018 00:00 - 31.10.2018 01:00,3105,3105
31.10.2018 01:00 - 31.10.2018 02:00,3026,3026
31.10.2018 02:00 - 31.10.2018 03:00,2974,2974
31.10.2018 03:00 - 31.10.2018 04:00,2970,2970
31.10.2018 04:00 - 31.10.2018 05:00,3091,3091
31.10.2018 05:00 - 31.10.2018 06:00,3333,3333
31.10.2018 06:00 - 31.10.2018 07:00,4003,4003
31.10.2018 07:00 - 31.10.2018 08:00,4517,4517
31.10.2018 08:00 - 31.10.2018 09:00,4692,4692
31.10.2018 09:00 - 31.10.2018 10:00,4685,4685
31.10.2018 10:00 - 31.10.2018 11:00,4746,4746
31.10.2018 11:00 - 31.10.2018 12:00,4725,4725
31.10.2018 12:00 - 31.10.2018 13:00,4656,4656
31.10.2018 13:00 - 31.10.2018 14:00,4663,4663
31.10.2018 14:00 - 31.10.2018 15:00,4510,4510
31.10.2018 15:00 - 31.10.2018 16:00,4434,4434
31.10.2018 16:00 - 31.10.2018 17:00,4566,4566
31.10.2018 17:00 - 31.10.2018 18:00,4997,4997
31.10.2018 18:00 - 31.10.2018 19:00,4877,4877
31.10.2018 19:00 - 31.10.2018 20:00,4570,4570
31.10.2018 20:00 - 31.10.2018 21:00,4285,4285
31.10.2018 21:00 - 31.10.2018 22:00,3987,3987
31.10.2018 22:00 - 31.10.2018 23:00,3608,3608
31.10.2018 23:00 - 01.11.2018 00:00,3284,3284
01.11.2018 00:00 - 01.11.2018 01:00,3102,3102
01.11.2018 01:00 - 01.11.2018 02:00,2959,2959
01.11.2018 02:00 - 01.11.2018 03:00,2927,2927
01.11.2018 03:00 - 01.11.2018 04:00,2978,2978
01.11.2018 04:00 - 01.11.2018 05:00,3064,3064
01.11.2018 05:00 - 01.11.2018 06:00,3361,3361
01.11.2018 06:00 - 01.11.2018 07:00,4046,4046
01.11.2018 07:00 - 01.11.2018 08:00,4552,4552
01.11.2018 08:00 - 01.11.2018 09:00,4641,4641
01.11.2018 09:00 - 01.11.2018 10:00,4625,4625
01.11.2018 10:00 - 01.11.2018 11:00,4647,4647
01.11.2018 11:00 - 01.11.2018 12:00,4636,4636
01.11.2018 12:00 - 01.11.2018 13:00,4581,4581
01.11.2018 13:00 - 01.11.2018 14:00,4599,4599
01.11.2018 14:00 - 01.11.2018 15:00,4524,4524
01.11.2018 15:00 - 01.11.2018 16:00,4469,4469
01.11.2018 16:00 - 01.11.2018 17:00,4642,4642
01.11.2018 17:00 - 01.11.2018 18:00,5059,5059
01.11.2018 18:00 - 01.11.2018 19:00,4864,4864
01.11.2018 19:00 - 01.11.2018 20:00,4538,4538
01.11.2018 20:00 - 01.11.2018 21:00,4262,4262
01.11.2018 21:00 - 01.11.2018 22:00,3942,3942
01.11.2018 22:00 - 01.11.2018 23:00,3549,3549
01.11.2018 23:00 - 02.11.2018 00:00,3249,3249
02.11.2018 00:00 - 02.11.2018 01:00,3042,3042
02.11.2018 01:00 - 02.11.2018 02:00,2927,2927
02.11.2018 02:00 - 02.11.2018 03:00,2882,2882
02.11.2018 03:00 - 02.11.2018 04:00,2896,2896
02.11.2018 04:00 - 02.11.2018 05:00,2948,2948
02.11.2018 05:00 - 02.11.2018 06:00,3184,3184
02.11.2018 06:00 - 02.11.2018 07:00,3912,3912
02.11.2018 07:00 - 02.11.2018 08:00,4474,4474
02.11.2018 08:00 - 02.11.2018 09:00,4635,4635
02.11.2018 09:00 - 02.11.2018 10:00,4676,4676
02.11.2018 10:00 - 02.11.2018 11:00,4738,4738
02.11.2018 11:00 - 02.11.2018 12:00,4614,4614
02.11.2018 12:00 - 02.11.2018 13:00,4512,4512
02.11.2018 13:00 - 02.11.2018 14:00,4470,4470
02.11.2018 14:00 - 02.11.2018 15:00,4332,4332
02.11.2018 15:00 - 02.11.2018 16:00,4165,4165
02.11.2018 16:00 - 02.11.2018 17:00,4369,4369
02.11.2018 17:00 - 02.11.2018 18:00,4769,4769
02.11.2018 18:00 - 02.11.2018 19:00,4643,4643
02.11.2018 19:00 - 02.11.2018 20:00,4256,4256
02.11.2018 20:00 - 02.11.2018 21:00,3936,3936
02.11.2018 21:00 - 02.11.2018 22:00,3693,3693
02.11.2018 22:00 - 02.11.2018 23:00,3470,3470
02.11.2018 23:00 - 03.11.2018 00:00,3211,3211
03.11.2018 00:00 - 03.11.2018 01:00,2992,2992
03.11.2018 01:00 - 03.11.2018 02:00,2877,2877
03.11.2018 02:00 - 03.11.2018 03:00,2841,2841
03.11.2018 03:00 - 03.11.2018 04:00,2825,2825
03.11.2018 04:00 - 03.11.2018 05:00,2860,2860
03.11.2018 05:00 - 03.11.2018 06:00,2971,2971
03.11.2018 06:00 - 03.11.2018 07:00,3183,3183
03.11.2018 07:00 - 03.11.2018 08:00,3435,3435
03.11.2018 08:00 - 03.11.2018 09:00,3704,3704
03.11.2018 09:00 - 03.11.2018 10:00,3840,3840
03.11.2018 10:00 - 03.11.2018 11:00,3896,3896
03.11.2018 11:00 - 03.11.2018 12:00,3872,3872
03.11.2018 12:00 - 03.11.2018 13:00,3809,3809
03.11.2018 13:00 - 03.11.2018 14:00,3754,3754
03.11.2018 14:00 - 03.11.2018 15:00,3724,3724
03.11.2018 15:00 - 03.11.2018 16:00,3726,3726
03.11.2018 16:00 - 03.11.2018 17:00,3963,3963
03.11.2018 17:00 - 03.11.2018 18:00,4457,4457
03.11.2018 18:00 - 03.11.2018 19:00,4358,4358
03.11.2018 19:00 - 03.11.2018 20:00,4027,4027
03.11.2018 20:00 - 03.11.2018 21:00,3802,3802
03.11.2018 21:00 - 03.11.2018 22:00,3570,3570
03.11.2018 22:00 - 03.11.2018 23:00,3330,3330
