MTU (CET),Demand (MW),Price (EUR/MWh)
15.10.2018 17:00 - 15.10.2018 18:00,3482,70.93666667
15.10.2018 18:00 - 15.10.2018 19:00,3662,83.13
15.10.2018 19:00 - 15.10.2018 20:00,3574,81.09
15.10.2018 20:00 - 15.10.2018 21:00,3341,65.65
15.10.2018 21:00 - 15.10.2018 22:00,3012,55.27
15.10.2018 22:00 - 15.10.2018 23:00,2717,50.66333333
15.10.2018 23:00 - 16.10.2018 00:00,2495,44.96
16.10.2018 00:00 - 16.10.2018 01:00,2374,44.7
16.10.2018 01:00 - 16.10.2018 02:00,2315,43.43
16.10.2018 02:00 - 16.10.2018 03:00,2302,42.47
16.10.2018 03:00 - 16.10.2018 04:00,2340,44.18
16.10.2018 04:00 - 16.10.2018 05:00,2466,48.83666667
16.10.2018 05:00 - 16.10.2018 06:00,2912,53.33333333
16.10.2018 06:00 - 16.10.2018 07:00,3412,65.22666667
16.10.2018 07:00 - 16.10.2018 08:00,3709,68.19
16.10.2018 08:00 - 16.10.2018 09:00,3816,69.40666667
16.10.2018 09:00 - 16.10.2018 10:00,3785,71.00666667
16.10.2018 10:00 - 16.10.2018 11:00,3741,70.57666667
16.10.2018 11:00 - 16.10.2018 12:00,3640,68.04666667
16.10.2018 12:00 - 16.10.2018 13:00,3680,65.60666667
16.10.2018 13:00 - 16.10.2018 14:00,3632,65.25666667
16.10.2018 14:00 - 16.10.2018 15:00,3582,64.77333333
16.10.2018 15:00 - 16.10.2018 16:00,3501,64.84666667
16.10.2018 16:00 - 16.10.2018 17:00,3416,65.08
16.10.2018 17:00 - 16.10.2018 18:00,3535,67.21666667
16.10.2018 18:00 - 16.10.2018 19:00,3698,74.97
16.10.2018 19:00 - 16.10.2018 20:00,3608,78.95
16.10.2018 20:00 - 16.10.2018 21:00,3387,67.81333333
16.10.2018 21:00 - 16.10.2018 22:00,3044,61.35
16.10.2018 22:00 - 16.10.2018 23:00,2723,55.06333333
16.10.2018 23:00 - 17.10.2018 00:00,2498,45.6
17.10.2018 00:00 - 17.10.2018 01:00,2400,44.08
17.10.2018 01:00 - 17.10.2018 02:00,2340,42.74
17.10.2018 02:00 - 17.10.2018 03:00,2327,40.39
17.10.2018 03:00 - 17.10.2018 04:00,2361,41.86
17.10.2018 04:00 - 17.10.2018 05:00,2494,46.86333333
17.10.2018 05:00 - 17.10.2018 06:00,2981,51.62333333
17.10.2018 06:00 - 17.10.2018 07:00,3434,64.09333333
17.10.2018 07:00 - 17.10.2018 08:00,3700,68.14666667
17.10.2018 08:00 - 17.10.2018 09:00,3792,72.53333333
17.10.2018 09:00 - 17.10.2018 10:00,3781,71.92
17.10.2018 10:00 - 17.10.2018 11:00,3718,68.35333333
17.10.2018 11:00 - 17.10.2018 12:00,3627,67.76
17.10.2018 12:00 - 17.10.2018 13:00,3679,63.64
17.10.2018 13:00 - 17.10.2018 14:00,3624,63.52
17.10.2018 14:00 - 17.10.2018 15:00,3574,62.84333333
17.10.2018 15:00 - 17.10.2018 16:00,3485,63.89666667
17.10.2018 16:00 - 17.10.2018 17:00,3399,66.2
17.10.2018 17:00 - 17.10.2018 18:00,3485,69.57666667
17.10.2018 18:00 - 17.10.2018 19:00,3697,73.73666667
17.10.2018 19:00 - 17.10.2018 20:00,3597,79.57666667
17.10.2018 20:00 - 17.10.2018 21:00,3378,61.64
17.10.2018 21:00 - 17.10.2018 22:00,3027,54.76333333
17.10.2018 22:00 - 17.10.2018 23:00,2724,41.75
17.10.2018 23:00 - 18.10.2018 00:00,2528,41.05
18.10.2018 00:00 - 18.10.2018 01:00,2420,41.94
18.10.2018 01:00 - 18.10.2018 02:00,2357,41.24
18.10.2018 02:00 - 18.10.2018 03:00,2335,40.42
18.10.2018 03:00 - 18.10.2018 04:00,2371,42.33
18.10.2018 04:00 - 18.10.2018 05:00,2514,43.66
18.10.2018 05:00 - 18.10.2018 06:00,3003,49.56
18.10.2018 06:00 - 18.10.2018 07:00,3449,59.59
18.10.2018 07:00 - 18.10.2018 08:00,3719,73.19
18.10.2018 08:00 - 18.10.2018 09:00,3804,74.83666667
18.10.2018 09:00 - 18.10.2018 10:00,3780,72.66333333
18.10.2018 10:00 - 18.10.2018 11:00,3722,68.82666667
18.10.2018 11:00 - 18.10.2018 12:00,3623,62.35666667
18.10.2018 12:00 - 18.10.2018 13:00,3651,65.19666667
18.10.2018 13:00 - 18.10.2018 14:00,3589,65.75666667
18.10.2018 14:00 - 18.10.2018 15:00,3541,63.21666667
18.10.2018 15:00 - 18.10.2018 16:00,3458,54.09333333
18.10.2018 16:00 - 18.10.2018 17:00,3383,57.33333333
18.10.2018 17:00 - 18.10.2018 18:00,3506,64.07
18.10.2018 18:00 - 18.10.2018 19:00,3659,69.12666667
18.10.2018 19:00 - 18.10.2018 20:00,3572,69.17333333
18.10.2018 20:00 - 18.10.2018 21:00,3336,62.27666667
18.10.2018 21:00 - 18.10.2018 22:00,3011,53.17333333
18.10.2018 22:00 - 18.10.2018 23:00,2707,48.14
18.10.2018 23:00 - 19.10.2018 00:00,2508,40.89
19.10.2018 00:00 - 19.10.2018 01:00,2458,46.77
19.10.2018 01:00 - 19.10.2018 02:00,2391,44.90333333
19.10.2018 02:00 - 19.10.2018 03:00,2374,38.64
19.10.2018 03:00 - 19.10.2018 04:00,2416,44.62
19.10.2018 04:00 - 19.10.2018 05:00,2557,45.05333333
19.10.2018 05:00 - 19.10.2018 06:00,3040,50.06333333
19.10.2018 06:00 - 19.10.2018 07:00,3471,62.95
19.10.2018 07:00 - 19.10.2018 08:00,3738,66.34666667
19.10.2018 08:00 - 19.10.2018 09:00,3842,68.73
19.10.2018 09:00 - 19.10.2018 10:00,3814,69.27
19.10.2018 10:00 - 19.10.2018 11:00,3757,68.51333333
19.10.2018 11:00 - 19.10.2018 12:00,3642,65.89666667
19.10.2018 12:00 - 19.10.2018 13:00,3691,62.51333333
19.10.2018 13:00 - 19.10.2018 14:00,3650,60.04
19.10.2018 14:00 - 19.10.2018 15:00,3597,63.92666667
19.10.2018 15:00 - 19.10.2018 16:00,3508,60.06666667
19.10.2018 16:00 - 19.10.2018 17:00,3427,63.79
19.10.2018 17:00 - 19.10.2018 18:00,3516,67.62
19.10.2018 18:00 - 19.10.2018 19:00,3656,76.26666667
19.10.2018 19:00 - 19.10.2018 20:00,3584,73.27666667
19.10.2018 20:00 - 19.10.2018 21:00,3338,64.2
19.10.2018 21:00 - 19.10.2018 22:00,3039,60.13666667
19.10.2018 22:00 - 19.10.2018 23:00,2757,53.80333333
19.10.2018 23:00 - 20.10.2018 00:00,2529,43.85
20.10.2018 00:00 - 20.10.2018 01:00,2438,45
20.10.2018 01:00 - 20.10.2018 02:00,2414,43.51
20.10.2018 02:00 - 20.10.2018 03:00,2304,42.09
20.10.2018 03:00 - 20.10.2018 04:00,2356,40.92
20.10.2018 04:00 - 20.10.2018 05:00,2402,41.38
20.10.2018 05:00 - 20.10.2018 06:00,2546,43.40666667
20.10.2018 06:00 - 20.10.2018 07:00,2720,42.73
20.10.2018 07:00 - 20.10.2018 08:00,2930,48.64666667
20.10.2018 08:00 - 20.10.2018 09:00,3124,53.55333333
20.10.2018 09:00 - 20.10.2018 10:00,3210,57.82333333
20.10.2018 10:00 - 20.10.2018 11:00,3221,58.02
20.10.2018 11:00 - 20.10.2018 12:00,3186,54.83333333
20.10.2018 12:00 - 20.10.2018 13:00,3157,49.84333333
20.10.2018 13:00 - 20.10.2018 14:00,3117,47.06666667
20.10.2018 14:00 - 20.10.2018 15:00,3083,46.83333333
20.10.2018 15:00 - 20.10.2018 16:00,3066,47.66333333
20.10.2018 16:00 - 20.10.2018 17:00,3078,50.34333333
20.10.2018 17:00 - 20.10.2018 18:00,3197,55.30666667
20.10.2018 18:00 - 20.10.2018 19:00,3364,61.24
20.10.2018 19:00 - 20.10.2018 20:00,3300,60.46333333
20.10.2018 20:00 - 20.10.2018 21:00,3129,54.82
20.10.2018 21:00 - 20.10.2018 22:00,2896,50.64
20.10.2018 22:00 - 20.10.2018 23:00,2641,44.91
20.10.2018 23:00 - 21.10.2018 00:00,2507,39.76
21.10.2018 00:00 - 21.10.2018 01:00,2387,47.19
21.10.2018 01:00 - 21.10.2018 02:00,2320,42.02
21.10.2018 02:00 - 21.10.2018 03:00,2293,40.48
21.10.2018 03:00 - 21.10.2018 04:00,2292,39.43
21.10.2018 04:00 - 21.10.2018 05:00,2341,39.38
21.10.2018 05:00 - 21.10.2018 06:00,2466,40
21.10.2018 06:00 - 21.10.2018 07:00,2594,39.97
21.10.2018 07:00 - 21.10.2018 08:00,2774,42.47
21.10.2018 08:00 - 21.10.2018 09:00,2991,45.29
21.10.2018 09:00 - 21.10.2018 10:00,3089,48.77
21.10.2018 10:00 - 21.10.2018 11:00,3112,49.06333333
21.10.2018 11:00 - 21.10.2018 12:00,3097,48.54
21.10.2018 12:00 - 21.10.2018 13:00,3082,47.53666667
21.10.2018 13:00 - 21.10.2018 14:00,3061,45.05333333
21.10.2018 14:00 - 21.10.2018 15:00,3034,44.57
21.10.2018 15:00 - 21.10.2018 16:00,3041,42.85666667
21.10.2018 16:00 - 21.10.2018 17:00,3104,43.25333333
21.10.2018 17:00 - 21.10.2018 18:00,3252,47.92333333
21.10.2018 18:00 - 21.10.2018 19:00,3431,57.99666667
21.10.2018 19:00 - 21.10.2018 20:00,3360,57.45333333
21.10.2018 20:00 - 21.10.2018 21:00,3182,50.16333333
21.10.2018 21:00 - 21.10.2018 22:00,2944,40.4
21.10.2018 22:00 - 21.10.2018 23:00,2640,38.32
21.10.2018 23:00 - 22.10.2018 00:00,2445,35.08
22.10.2018 00:00 - 22.10.2018 01:00,2408,24.82
22.10.2018 01:00 - 22.10.2018 02:00,2361,20.99
22.10.2018 02:00 - 22.10.2018 03:00,2349,19.95
22.10.2018 03:00 - 22.10.2018 04:00,2383,21.11
22.10.2018 04:00 - 22.10.2018 05:00,2532,25.26
22.10.2018 05:00 - 22.10.2018 06:00,3030,39.14
22.10.2018 06:00 - 22.10.2018 07:00,3488,47.78
22.10.2018 07:00 - 22.10.2018 08:00,3775,54.96
22.10.2018 08:00 - 22.10.2018 09:00,3904,56.34666667
22.10.2018 09:00 - 22.10.2018 10:00,3895,55.15
22.10.2018 10:00 - 22.10.2018 11:00,3845,59.35333333
22.10.2018 11:00 - 22.10.2018 12:00,3765,55.36666667
22.10.2018 12:00 - 22.10.2018 13:00,3822,56.99
22.10.2018 13:00 - 22.10.2018 14:00,3777,55.41666667
22.10.2018 14:00 - 22.10.2018 15:00,3732,55.07666667
22.10.2018 15:00 - 22.10.2018 16:00,3634,44.78
22.10.2018 16:00 - 22.10.2018 17:00,3575,52.42
22.10.2018 17:00 - 22.10.2018 18:00,3668,57.15
22.10.2018 18:00 - 22.10.2018 19:00,3759,61.39
22.10.2018 19:00 - 22.10.2018 20:00,3640,59.99
22.10.2018 20:00 - 22.10.2018 21:00,3416,52.90666667
22.10.2018 21:00 - 22.10.2018 22:00,3083,41.6
22.10.2018 22:00 - 22.10.2018 23:00,2789,39.43
22.10.2018 23:00 - 23.10.2018 00:00,2582,35.01
23.10.2018 00:00 - 23.10.2018 01:00,2447,30.36
23.10.2018 01:00 - 23.10.2018 02:00,2388,17.38
23.10.2018 02:00 - 23.10.2018 03:00,2362,12.1
23.10.2018 03:00 - 23.10.2018 04:00,2407,12.96
23.10.2018 04:00 - 23.10.2018 05:00,2540,21.8
23.10.2018 05:00 - 23.10.2018 06:00,2999,34.92
23.10.2018 06:00 - 23.10.2018 07:00,3455,48.49
23.10.2018 07:00 - 23.10.2018 08:00,3769,54.96666667
23.10.2018 08:00 - 23.10.2018 09:00,3877,54.67333333
23.10.2018 09:00 - 23.10.2018 10:00,3863,55.37
23.10.2018 10:00 - 23.10.2018 11:00,3810,50.84
23.10.2018 11:00 - 23.10.2018 12:00,3741,50.81
23.10.2018 12:00 - 23.10.2018 13:00,3801,50.43
23.10.2018 13:00 - 23.10.2018 14:00,3761,50.64
23.10.2018 14:00 - 23.10.2018 15:00,3718,50.35
23.10.2018 15:00 - 23.10.2018 16:00,3640,52.2
23.10.2018 16:00 - 23.10.2018 17:00,3552,51.96
23.10.2018 17:00 - 23.10.2018 18:00,3685,53.43
23.10.2018 18:00 - 23.10.2018 19:00,3777,57.98
23.10.2018 19:00 - 23.10.2018 20:00,3663,56.93
23.10.2018 20:00 - 23.10.2018 21:00,3422,45.36666667
23.10.2018 21:00 - 23.10.2018 22:00,3094,38.56
23.10.2018 22:00 - 23.10.2018 23:00,2789,36.22
23.10.2018 23:00 - 24.10.2018 00:00,2580,30.08
24.10.2018 00:00 - 24.10.2018 01:00,2478,26.09
24.10.2018 01:00 - 24.10.2018 02:00,2419,29.79
24.10.2018 02:00 - 24.10.2018 03:00,2401,29.73
24.10.2018 03:00 - 24.10.2018 04:00,2434,28.58
24.10.2018 04:00 - 24.10.2018 05:00,2587,29.95
24.10.2018 05:00 - 24.10.2018 06:00,3062,38.42
24.10.2018 06:00 - 24.10.2018 07:00,3546,44.96333333
24.10.2018 07:00 - 24.10.2018 08:00,3825,50.24
24.10.2018 08:00 - 24.10.2018 09:00,3957,51.62
24.10.2018 09:00 - 24.10.2018 10:00,3932,51.89
24.10.2018 10:00 - 24.10.2018 11:00,3901,51.91
24.10.2018 11:00 - 24.10.2018 12:00,3822,51.8
24.10.2018 12:00 - 24.10.2018 13:00,3880,51.60333333
24.10.2018 13:00 - 24.10.2018 14:00,3844,51.64
24.10.2018 14:00 - 24.10.2018 15:00,3803,50.87333333
24.10.2018 15:00 - 24.10.2018 16:00,3719,50.03
24.10.2018 16:00 - 24.10.2018 17:00,3643,51.5
24.10.2018 17:00 - 24.10.2018 18:00,3768,58.31
24.10.2018 18:00 - 24.10.2018 19:00,3845,65.13
24.10.2018 19:00 - 24.10.2018 20:00,3728,63.51
24.10.2018 20:00 - 24.10.2018 21:00,3489,55.18
24.10.2018 21:00 - 24.10.2018 22:00,3156,48.14
24.10.2018 22:00 - 24.10.2018 23:00,2823,42.87
24.10.2018 23:00 - 25.10.2018 00:00,2626,41.19
25.10.2018 00:00 - 25.10.2018 01:00,2526,40.92
25.10.2018 01:00 - 25.10.2018 02:00,2469,38.53
25.10.2018 02:00 - 25.10.2018 03:00,2446,37.68
25.10.2018 03:00 - 25.10.2018 04:00,2480,38.02
25.10.2018 04:00 - 25.10.2018 05:00,2640,38.31
25.10.2018 05:00 - 25.10.2018 06:00,3105,40.94
25.10.2018 06:00 - 25.10.2018 07:00,3594,50.47
25.10.2018 07:00 - 25.10.2018 08:00,3877,55.08
25.10.2018 08:00 - 25.10.2018 09:00,4007,56.46
25.10.2018 09:00 - 25.10.2018 10:00,3996,56.98
25.10.2018 10:00 - 25.10.2018 11:00,3970,54.82
25.10.2018 11:00 - 25.10.2018 12:00,3903,54.64
25.10.2018 12:00 - 25.10.2018 13:00,3966,54.33
25.10.2018 13:00 - 25.10.2018 14:00,3922,54.03
25.10.2018 14:00 - 25.10.2018 15:00,3877,53.29
25.10.2018 15:00 - 25.10.2018 16:00,3766,52.15
25.10.2018 16:00 - 25.10.2018 17:00,3692,52.09
25.10.2018 17:00 - 25.10.2018 18:00,3834,55.13
25.10.2018 18:00 - 25.10.2018 19:00,3847,60.54
25.10.2018 19:00 - 25.10.2018 20:00,3718,60.31
25.10.2018 20:00 - 25.10.2018 21:00,3492,52.03
25.10.2018 21:00 - 25.10.2018 22:00,3165,50.05333333
25.10.2018 22:00 - 25.10.2018 23:00,2840,45.16
25.10.2018 23:00 - 26.10.2018 00:00,2626,44.21
26.10.2018 00:00 - 26.10.2018 01:00,2529,44.93
26.10.2018 01:00 - 26.10.2018 02:00,2473,44.66
26.10.2018 02:00 - 26.10.2018 03:00,2448,44.72
26.10.2018 03:00 - 26.10.2018 04:00,2492,45.06
26.10.2018 04:00 - 26.10.2018 05:00,2639,45.65
26.10.2018 05:00 - 26.10.2018 06:00,3120,48.7
26.10.2018 06:00 - 26.10.2018 07:00,3607,67
26.10.2018 07:00 - 26.10.2018 08:00,3888,71.75
26.10.2018 08:00 - 26.10.2018 09:00,4015,73.27666667
26.10.2018 09:00 - 26.10.2018 10:00,3990,72.16666667
26.10.2018 10:00 - 26.10.2018 11:00,3952,70.98666667
26.10.2018 11:00 - 26.10.2018 12:00,3876,67.75
26.10.2018 12:00 - 26.10.2018 13:00,3919,59.29
26.10.2018 13:00 - 26.10.2018 14:00,3869,57.81
26.10.2018 14:00 - 26.10.2018 15:00,3811,57.67
26.10.2018 15:00 - 26.10.2018 16:00,3718,58.26
26.10.2018 16:00 - 26.10.2018 17:00,3651,58.05333333
26.10.2018 17:00 - 26.10.2018 18:00,3775,65.75
26.10.2018 18:00 - 26.10.2018 19:00,3803,69.31
26.10.2018 19:00 - 26.10.2018 20:00,3693,65.98
26.10.2018 20:00 - 26.10.2018 21:00,3456,53.64333333
26.10.2018 21:00 - 26.10.2018 22:00,3155,48.14
26.10.2018 22:00 - 26.10.2018 23:00,2859,44.26
26.10.2018 23:00 - 27.10.2018 00:00,2671,42.52
27.10.2018 00:00 - 27.10.2018 01:00,2449,43.01
27.10.2018 01:00 - 27.10.2018 02:00,2395,41.22
27.10.2018 02:00 - 27.10.2018 03:00,2362,40.06
27.10.2018 03:00 - 27.10.2018 04:00,2367,39.18
27.10.2018 04:00 - 27.10.2018 05:00,2430,39.46
27.10.2018 05:00 - 27.10.2018 06:00,2601,40.44
27.10.2018 06:00 - 27.10.2018 07:00,2804,40.6
27.10.2018 07:00 - 27.10.2018 08:00,2997,43.33
27.10.2018 08:00 - 27.10.2018 09:00,3192,44.71
27.10.2018 09:00 - 27.10.2018 10:00,3283,45.59
27.10.2018 10:00 - 27.10.2018 11:00,3289,46
27.10.2018 11:00 - 27.10.2018 12:00,3269,46.09
27.10.2018 12:00 - 27.10.2018 13:00,3245,45.6
27.10.2018 13:00 - 27.10.2018 14:00,3194,45.47
27.10.2018 14:00 - 27.10.2018 15:00,3146,45.48
27.10.2018 15:00 - 27.10.2018 16:00,3121,45.24
27.10.2018 16:00 - 27.10.2018 17:00,3161,46.09
27.10.2018 17:00 - 27.10.2018 18:00,3323,53.14666667
27.10.2018 18:00 - 27.10.2018 19:00,3424,59.84
27.10.2018 19:00 - 27.10.2018 20:00,3321,59.69666667
27.10.2018 20:00 - 27.10.2018 21:00,3161,55.15333333
27.10.2018 21:00 - 27.10.2018 22:00,2923,46.01
27.10.2018 22:00 - 27.10.2018 23:00,2695,45.82
27.10.2018 23:00 - 28.10.2018 00:00,2561,44.23
28.10.2018 00:00 - 28.10.2018 01:00,2483,44.53
28.10.2018 01:00 - 28.10.2018 02:00,2439,43.58
28.10.2018 02:00 - 28.10.2018 03:00,2427,41.59
28.10.2018 03:00 - 28.10.2018 04:00,2441,40.12
28.10.2018 04:00 - 28.10.2018 05:00,2474,40.01
28.10.2018 05:00 - 28.10.2018 06:00,2573,40.93
28.10.2018 06:00 - 28.10.2018 07:00,2703,41.95
28.10.2018 07:00 - 28.10.2018 08:00,2813,43.61
28.10.2018 08:00 - 28.10.2018 09:00,2930,45.02
28.10.2018 09:00 - 28.10.2018 10:00,3003,45.86
28.10.2018 10:00 - 28.10.2018 11:00,3027,47
28.10.2018 11:00 - 28.10.2018 12:00,3021,46.87
28.10.2018 12:00 - 28.10.2018 13:00,3032,46.25
28.10.2018 13:00 - 28.10.2018 14:00,3019,45
28.10.2018 14:00 - 28.10.2018 15:00,3007,44.51
28.10.2018 15:00 - 28.10.2018 16:00,3024,45.58
28.10.2018 16:00 - 28.10.2018 17:00,3133,47.2
28.10.2018 17:00 - 28.10.2018 18:00,3273,48.37
28.10.2018 18:00 - 28.10.2018 19:00,3268,48.11
28.10.2018 19:00 - 28.10.2018 20:00,3181,46.49
28.10.2018 20:00 - 28.10.2018 21:00,3054,45
28.10.2018 21:00 - 28.10.2018 22:00,2878,44.27
28.10.2018 22:00 - 28.10.2018 23:00,2685,42.58
28.10.2018 23:00 - 29.10.2018 00:00,2548,41.16
29.10.2018 00:00 - 29.10.2018 01:00,2419,40.53
29.10.2018 01:00 - 29.10.2018 02:00,2379,39.95
29.10.2018 02:00 - 29.10.2018 03:00,2392,39.62
29.10.2018 03:00 - 29.10.2018 04:00,2455,39.94
29.10.2018 04:00 - 29.10.2018 05:00,2724,40.6
29.10.2018 05:00 - 29.10.2018 06:00,3210,43.75
29.10.2018 06:00 - 29.10.2018 07:00,3602,50.1
29.10.2018 07:00 - 29.10.2018 08:00,3876,62.79
29.10.2018 08:00 - 29.10.2018 09:00,3955,61.06
29.10.2018 09:00 - 29.10.2018 10:00,3957,59.85
29.10.2018 10:00 - 29.10.2018 11:00,3926,59.03
29.10.2018 11:00 - 29.10.2018 12:00,3889,59.01
29.10.2018 12:00 - 29.10.2018 13:00,3911,59.38
29.10.2018 13:00 - 29.10.2018 14:00,3884,57.54333333
29.10.2018 14:00 - 29.10.2018 15:00,3834,56.47666667
29.10.2018 15:00 - 29.10.2018 16:00,3834,55.66666667
29.10.2018 16:00 - 29.10.2018 17:00,3927,58.30666667
29.10.2018 17:00 - 29.10.2018 18:00,3938,59.11666667
29.10.2018 18:00 - 29.10.2018 19:00,3817,59.24
29.10.2018 19:00 - 29.10.2018 20:00,3628,53.71666667
29.10.2018 20:00 - 29.10.2018 21:00,3388,44.91
29.10.2018 21:00 - 29.10.2018 22:00,3027,43.16
29.10.2018 22:00 - 29.10.2018 23:00,2778,41.07
29.10.2018 23:00 - 30.10.2018 00:00,1803,39.02
30.10.2018 00:00 - 30.10.2018 01:00,2550,39.29
30.10.2018 01:00 - 30.10.2018 02:00,2502,37.07
30.10.2018 02:00 - 30.10.2018 03:00,2493,37.03
30.10.2018 03:00 - 30.10.2018 04:00,2534,37.76
30.10.2018 04:00 - 30.10.2018 05:00,2696,39.57
30.10.2018 05:00 - 30.10.2018 06:00,3174,41.04
30.10.2018 06:00 - 30.10.2018 07:00,3618,43
30.10.2018 07:00 - 30.10.2018 08:00,3917,47.40333333
30.10.2018 08:00 - 30.10.2018 09:00,4060,48.91666667
30.10.2018 09:00 - 30.10.2018 10:00,4070,49.35
30.10.2018 10:00 - 30.10.2018 11:00,4043,48.97666667
30.10.2018 11:00 - 30.10.2018 12:00,3964,49.28666667
30.10.2018 12:00 - 30.10.2018 13:00,4023,50.21
30.10.2018 13:00 - 30.10.2018 14:00,3989,50.00333333
30.10.2018 14:00 - 30.10.2018 15:00,3959,49.69666667
30.10.2018 15:00 - 30.10.2018 16:00,3943,50.66333333
30.10.2018 16:00 - 30.10.2018 17:00,4021,54.72666667
30.10.2018 17:00 - 30.10.2018 18:00,3994,58.52666667
30.10.2018 18:00 - 30.10.2018 19:00,3897,54.84666667
30.10.2018 19:00 - 30.10.2018 20:00,3761,51.69666667
30.10.2018 20:00 - 30.10.2018 21:00,3528,44.02
30.10.2018 21:00 - 30.10.2018 22:00,3194,42.81
30.10.2018 22:00 - 30.10.2018 23:00,2878,40.33
30.10.2018 23:00 - 31.10.2018 00:00,2655,38.66
31.10.2018 00:00 - 31.10.2018 01:00,2572,37.26
31.10.2018 01:00 - 31.10.2018 02:00,2516,37.04
31.10.2018 02:00 - 31.10.2018 03:00,2499,35.06
31.10.2018 03:00 - 31.10.2018 04:00,2541,35.21
31.10.2018 04:00 - 31.10.2018 05:00,2691,38.45
31.10.2018 05:00 - 31.10.2018 06:00,3175,41.28
31.10.2018 06:00 - 31.10.2018 07:00,3613,45.06
31.10.2018 07:00 - 31.10.2018 08:00,3918,56.17
31.10.2018 08:00 - 31.10.2018 09:00,4046,56.9
31.10.2018 09:00 - 31.10.2018 10:00,4032,57.22
31.10.2018 10:00 - 31.10.2018 11:00,3986,58.5
31.10.2018 11:00 - 31.10.2018 12:00,3914,58.18333333
31.10.2018 12:00 - 31.10.2018 13:00,3973,59.38
31.10.2018 13:00 - 31.10.2018 14:00,3936,59.89666667
31.10.2018 14:00 - 31.10.2018 15:00,3921,58.38333333
31.10.2018 15:00 - 31.10.2018 16:00,3863,59.75666667
31.10.2018 16:00 - 31.10.2018 17:00,3873,66.10333333
31.10.2018 17:00 - 31.10.2018 18:00,3917,67.43
31.10.2018 18:00 - 31.10.2018 19:00,3890,67.06333333
31.10.2018 19:00 - 31.10.2018 20:00,3739,56.54333333
31.10.2018 20:00 - 31.10.2018 21:00,3498,47.46666667
31.10.2018 21:00 - 31.10.2018 22:00,3184,43.63
31.10.2018 22:00 - 31.10.2018 23:00,2871,42.26
31.10.2018 23:00 - 01.11.2018 00:00,2653,40.34
01.11.2018 00:00 - 01.11.2018 01:00,2531,41.05
01.11.2018 01:00 - 01.11.2018 02:00,2481,41.1
01.11.2018 02:00 - 01.11.2018 03:00,2447,40.59
01.11.2018 03:00 - 01.11.2018 04:00,2473,40.09
01.11.2018 04:00 - 01.11.2018 05:00,2579,40.07
01.11.2018 05:00 - 01.11.2018 06:00,2941,42.78
01.11.2018 06:00 - 01.11.2018 07:00,3275,44.03
01.11.2018 07:00 - 01.11.2018 08:00,3547,44.55
01.11.2018 08:00 - 01.11.2018 09:00,3700,45.33
01.11.2018 09:00 - 01.11.2018 10:00,3691,45.05
01.11.2018 10:00 - 01.11.2018 11:00,3661,45.37
01.11.2018 11:00 - 01.11.2018 12:00,3591,45.91
01.11.2018 12:00 - 01.11.2018 13:00,3618,46.93
01.11.2018 13:00 - 01.11.2018 14:00,3592,49.6
01.11.2018 14:00 - 01.11.2018 15:00,3580,47.95
01.11.2018 15:00 - 01.11.2018 16:00,3604,47.31
01.11.2018 16:00 - 01.11.2018 17:00,3748,49.17
01.11.2018 17:00 - 01.11.2018 18:00,3771,54.1
01.11.2018 18:00 - 01.11.2018 19:00,3723,54.07
01.11.2018 19:00 - 01.11.2018 20:00,3589,47.03
01.11.2018 20:00 - 01.11.2018 21:00,3374,45.94
01.11.2018 21:00 - 01.11.2018 22:00,3069,44.40333333
01.11.2018 22:00 - 01.11.2018 23:00,2775,43.22
01.11.2018 23:00 - 02.11.2018 00:00,2665,41.6
02.11.2018 00:00 - 02.11.2018 01:00,2574,40.28
02.11.2018 01:00 - 02.11.2018 02:00,2512,39.16333333
02.11.2018 02:00 - 02.11.2018 03:00,2499,40.21
02.11.2018 03:00 - 02.11.2018 04:00,2524,40.06
02.11.2018 04:00 - 02.11.2018 05:00,2663,41.16
02.11.2018 05:00 - 02.11.2018 06:00,3116,44.04
02.11.2018 06:00 - 02.11.2018 07:00,3514,46.08
02.11.2018 07:00 - 02.11.2018 08:00,3814,48.71
02.11.2018 08:00 - 02.11.2018 09:00,3946,54.57666667
02.11.2018 09:00 - 02.11.2018 10:00,3925,47.26
02.11.2018 10:00 - 02.11.2018 11:00,3882,45.78
02.11.2018 11:00 - 02.11.2018 12:00,3792,45.06
02.11.2018 12:00 - 02.11.2018 13:00,3822,45.26
02.11.2018 13:00 - 02.11.2018 14:00,3777,53.24666667
02.11.2018 14:00 - 02.11.2018 15:00,3685,53.72666667
02.11.2018 15:00 - 02.11.2018 16:00,3669,53.46
02.11.2018 16:00 - 02.11.2018 17:00,3824,58.16333333
02.11.2018 17:00 - 02.11.2018 18:00,3871,60.17333333
02.11.2018 18:00 - 02.11.2018 19:00,3785,55.34333333
02.11.2018 19:00 - 02.11.2018 20:00,3629,44.89
02.11.2018 20:00 - 02.11.2018 21:00,3428,44.2
02.11.2018 21:00 - 02.11.2018 22:00,3126,43.94
02.11.2018 22:00 - 02.11.2018 23:00,2860,43.45
02.11.2018 23:00 - 03.11.2018 00:00,2638,42.54
03.11.2018 00:00 - 03.11.2018 01:00,2518,42.87
03.11.2018 01:00 - 03.11.2018 02:00,2448,42.15
03.11.2018 02:00 - 03.11.2018 03:00,2435,41.7
